id,host_id,host_is_superhost,neighbourhood_cleansed,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cancellation_policy,review_scores_rating,price
15691674,5557443,0,1,1,3,1,1,2,1,2,93,396
16494173,107964962,0,2,1,7,1,2,4,1,2,93,852
17548114,107964962,0,2,1,7,1,2,4,1,2,93,819
18367682,120816415,0,2,1,2,1,1,1,1,2,93,456
18741718,107964962,0,2,1,9,1,2,6,1,2,93,852
18968704,107419153,0,9,1,2,1,1,1,1,1,93,691
18983395,116642411,0,1,1,2,1,1,1,1,3,93,396
19471917,136614647,0,4,1,2,1,1,1,1,2,93,369
19588041,25543961,0,1,1,2,1,1,1,1,2,93,248
19666097,107964962,0,2,1,7,2,2,3,1,2,93,852
19702162,48097359,0,1,1,6,1,1,3,1,3,93,651
20077096,107964962,0,2,1,8,1,2,4,1,2,93,832
20286472,107964962,0,2,1,8,1,2,4,1,2,93,919
21034085,73913934,0,1,1,4,1,1,2,1,2,93,248
21554452,107429600,0,1,1,2,1,1,2,1,2,93,691
21718839,151601714,0,4,1,2,1,1,1,1,3,93,329
22425941,160927448,1,1,1,2,1,1,1,1,3,93,718
22436714,110545504,0,4,1,2,1,1,1,1,2,93,389
22912497,144980986,0,1,1,2,1,0,1,1,2,93,396
23098184,166689639,0,1,1,4,1,1,2,1,3,93,450
24141729,180800883,0,1,1,4,1,1,2,1,2,93,664
24323959,62187664,0,1,1,2,1,1,1,1,2,93,295
25087768,189644563,0,2,1,5,1,1,2,1,3,93,597
25199639,101297823,0,2,1,2,1,1,1,1,1,93,295
25331925,34977014,0,4,1,3,1,1,2,1,2,93,356
28744046,210253050,1,16,1,2,1,1,1,1,1,93,228
29062678,182909291,0,1,1,2,1,1,1,1,2,93,617
29832718,222324002,0,8,1,2,1,1,1,1,1,93,255
30213198,206116629,0,8,1,2,1,1,1,1,3,93,295
30654208,24451531,1,2,1,5,1,2,3,1,1,93,550
30723384,192425269,0,8,1,2,1,0,1,1,3,93,295
31510170,199596669,0,1,1,2,1,1,1,1,3,93,597
32849873,136495629,0,2,1,2,1,1,2,1,3,93,302
16302877,106655993,0,2,1,2,1,1,1,1,2,92,349
18766186,107964962,0,2,1,9,1,3,5,1,2,92,879
19741434,101297823,0,2,1,2,1,1,1,1,1,92,309
22156057,153039211,0,12,1,4,1,2,3,1,3,92,752
22836045,151027648,0,1,1,2,1,1,1,1,3,92,557
27322125,200698234,0,16,1,2,1,1,1,1,3,92,289
28054611,85642799,0,2,1,9,1,1,5,1,1,92,886
44054,192875,0,1,1,9,2,3,4,1,1,91,792
8908329,12267702,0,1,1,2,1,0,1,1,2,91,429
17627719,107964962,0,2,1,7,1,2,3,1,2,91,799
24928527,180800883,0,1,1,2,1,1,1,1,2,91,752
29225298,204985169,0,1,1,2,1.5,1,1,1,3,91,698
2779504,192875,0,1,1,11,2,3,5,1,1,90,1007
16026868,52080918,0,1,1,2,1,1,1,1,3,90,356
16330074,105766723,0,2,1,2,1,1,1,1,1,90,356
16564142,106655993,0,2,1,2,1,1,1,1,2,90,349
16606640,103280846,0,5,1,3,1,1,1,1,3,90,275
17986717,123527874,0,1,1,2,1,0,1,1,3,90,168
19487902,73493278,0,1,1,2,1,1,1,1,2,90,282
19665855,107964962,0,2,1,8,1,2,4,1,2,90,852
19953968,96483956,0,2,1,2,1,1,1,1,2,90,517
20891390,140371214,0,1,1,4,1,2,2,1,3,90,557
21461521,155747379,1,2,1,4,1,1,2,1,1,90,429
21755532,156249912,0,1,1,2,1,1,1,1,2,90,550
24211880,106655993,0,2,1,2,1,0,1,1,2,90,423
24257468,182909291,0,1,1,2,1,1,1,1,2,90,725
24511888,184187839,0,8,1,2,1,0,1,1,3,90,235
26510607,197910205,0,4,1,2,1,1,1,1,3,90,356
27679609,94866715,0,2,1,4,2,2,2,1,3,90,1899
27997873,211459203,0,9,1,2,1,1,1,1,1,90,282
28095153,186460102,0,1,1,2,1,1,1,1,2,90,470
28231094,100778754,0,3,1,4,6,1,2,1,3,90,530
28775509,145088152,0,5,1,2,1,1,1,1,3,90,396
28862535,84655547,0,1,1,2,1,1,1,1,2,90,483
28979466,62468083,0,9,1,2,1,1,2,1,3,90,329
30401944,224601955,0,12,1,2,1,1,1,1,1,90,235
30575139,226011667,0,1,1,4,2,2,2,1,3,90,919
30579299,224504082,1,2,1,4,1,1,3,1,2,90,396
30679396,229639080,0,1,1,2,1,1,1,1,3,90,570
31079361,192965666,0,1,1,2,1,1,1,1,3,90,235
31397048,55388584,0,4,1,2,1,1,1,1,1,90,188
32022963,37447089,1,10,1,6,2,3,3,1,2,90,899
32426849,229930185,0,5,1,2,1,0,1,1,3,90,382
33174215,199007675,0,5,1,2,1,1,1,1,3,90,329
33434630,251858687,0,1,1,2,1,1,1,1,3,90,289
2779901,192875,0,1,1,9,2,3,4,1,1,89,819
23005698,169611228,0,1,1,2,1,1,1,1,2,89,362
25102949,186005712,0,1,1,10,2,5,5,1,1,89,1396
27160372,146084884,0,1,1,2,1,1,1,1,1,89,228
28428814,106655993,0,2,1,2,1,1,1,1,2,89,450
3200395,192875,0,1,1,9,2,3,4,1,1,88,859
16007483,85758424,0,1,1,2,1,1,1,1,3,88,570
22853487,162185412,0,1,1,4,1,2,2,1,3,88,658
24614016,186005712,0,1,1,7,2,4,4,1,1,88,1201
27128643,146084884,0,1,1,2,1,1,1,1,1,88,228
30483372,106655993,0,2,1,2,1,1,1,1,2,88,597
1237187,192875,0,1,1,9,2,3,4,1,1,87,859
15106377,79932117,0,1,1,2,1,1,1,1,1,87,597
21642704,148446971,0,1,1,2,1,0,1,1,3,87,356
22797699,55388584,0,4,1,2,1,1,1,1,1,87,121
23883893,178368907,0,8,1,2,1,1,1,1,3,87,295
24141906,180800883,0,1,1,2,1,1,1,1,2,87,577
24610478,110545504,0,7,1,2,1,1,1,1,3,87,336
24929076,180800883,0,1,1,4,1,1,2,1,2,87,678
26904228,202413201,0,1,1,2,1,1,1,1,3,87,295
27968396,110545504,0,2,1,2,1,0,1,1,2,87,497
32898399,136495629,0,2,1,2,1,1,1,1,3,87,329
15488817,68973377,0,1,1,4,1,2,3,1,3,86,63346
19497763,110545504,0,4,1,4,2,2,2,1,2,86,658
4222923,15874316,0,1,1,2,1,1,1,1,2,85,336
6285144,5557443,0,1,1,2,1,1,1,1,2,85,336
18724129,106863511,0,3,1,6,2,3,3,1,3,85,2798
23982788,99317741,0,1,1,2,1,1,1,1,2,85,416
27246764,146084884,0,1,1,2,1,1,1,1,1,85,228
28843584,208854174,0,1,1,2,1,0,1,1,2,85,248
30725561,217192363,0,1,1,2,1,1,1,1,1,85,389
22817884,162185412,0,1,1,2,1,1,1,1,3,84,550
26488380,110545504,0,4,1,3,1,1,2,1,2,84,557
27180742,156143513,0,8,1,6,2,3,3,1,3,84,658
23603439,133200296,0,4,1,2,1,0,1,1,3,83,403
20270382,101297823,0,2,1,3,1,1,1,1,1,82,429
16383453,107319737,0,2,1,5,1,2,3,1,3,80,698
21553114,156249912,0,1,1,4,1,0,2,1,2,80,1208
22167715,153039211,0,12,1,2,1,1,1,1,3,80,497
22308618,148446971,0,1,1,2,1,0,1,1,3,80,329
22459566,144688337,0,6,1,2,1,0,1,1,1,80,403
22473167,147900020,0,7,1,4,1,2,2,1,3,80,389
22572479,162185412,0,1,1,2,1,1,1,1,2,80,396
22592555,26076327,0,5,1,6,2,3,3,1,1,80,1785
22779951,167690519,0,1,1,2,1,1,1,1,3,80,369
22915868,108420010,0,1,1,4,1,1,2,1,3,80,517
23420651,66295351,0,1,1,2,1,1,1,1,3,80,429
24511545,184187839,0,8,1,2,1,1,1,1,3,80,268
24537682,180800883,0,1,1,5,1,2,2,1,2,80,1201
24634137,186169317,0,16,1,2,1,1,1,1,3,80,161
25021119,184716589,0,1,1,2,1,1,1,1,3,80,349
25238146,189644563,0,2,1,8,2,3,5,1,3,80,1382
25530047,192201158,0,1,1,2,1,0,10,1,3,80,456
25755590,19823035,0,2,1,4,1,2,2,1,1,80,799
25882692,106655993,0,2,1,4,1,1,2,1,2,80,517
25885320,148018007,0,11,1,2,1,1,1,1,3,80,235
25887198,148353191,0,2,1,7,2,2,3,1,3,80,1181
26573195,192771130,0,8,1,2,1,1,1,1,3,80,336
26624369,200125233,0,1,1,2,1,1,1,1,3,80,369
27710765,14455914,0,1,1,1,1,1,2,1,3,80,87
27941859,26076327,0,3,1,4,1,2,2,1,1,80,1000
28058111,145088152,0,5,1,2,1,1,1,1,3,80,342
28089670,186460102,0,1,1,2,1,1,1,1,2,80,497
28263131,133200296,0,4,1,4,1,0,2,1,3,80,510
28614731,136495629,0,2,1,2,1,1,2,1,3,80,396
28762993,163494888,0,1,1,4,1,1,2,1,3,80,591
28765187,163494888,0,1,1,4,1,1,2,1,3,80,591
28765342,163494888,0,1,1,2,1,1,1,1,3,80,570
29192362,192965666,0,1,1,2,1,1,1,1,3,80,255
29285123,220627866,0,2,1,2,1,1,1,1,3,80,396
29709705,217977064,0,9,1,4,2,2,2,1,2,80,778
29832287,222324002,0,8,1,2,1,1,1,1,1,80,436
30181174,54821282,0,9,1,5,1,2,3,1,3,80,503
30261116,227247598,0,1,1,2,1,0,1,1,3,80,577
30366225,227990219,0,1,1,2,1,1,1,1,3,80,490
30453796,228628503,0,1,1,2,1,1,1,1,3,80,161
31051239,230249116,0,12,1,2,1,1,1,1,3,80,329
31427658,128328028,0,1,1,3,1,1,2,1,3,80,389
31447133,67553380,0,1,1,3,1,1,1,1,3,80,577
32022428,37447089,1,10,1,4,1,2,2,1,3,80,591
32942989,247893311,0,9,1,6,1,2,4,1,2,80,497
33418458,250807823,0,1,1,2,1,1,1,1,3,80,289
33429510,251841672,0,9,1,4,1,1,2,1,1,80,698
30054384,99367920,0,2,1,6,1,2,3,1,3,75,866
33177075,136811858,0,4,1,2,1,0,1,1,3,75,356
26165565,177090540,0,1,1,2,1,0,1,1,3,74,389
24143542,181920797,0,1,1,2,1,0,1,1,1,73,429
24150787,181920797,0,1,1,2,1,0,1,1,1,73,429
24926007,182909291,0,1,1,4,1,1,2,1,2,73,825
17312114,85758424,0,1,1,2,2,1,1,1,3,70,758
24190476,180800883,0,1,1,2,1,1,1,1,2,70,637
27736461,24808929,0,11,1,5,1,3,3,1,2,70,591
28798216,173008334,0,1,1,4,1,1,2,1,3,70,429
33173687,133234120,0,12,1,2,1,1,1,1,3,70,188
22706970,147588904,0,8,1,2,1,1,1,1,3,67,268
24930101,180800883,0,1,1,6,1,3,3,1,2,67,1483
25528347,122774207,0,1,1,4,1,1,2,1,3,67,369
26584683,199889602,0,1,1,2,1,0,1,1,3,67,356
31060186,157232267,0,1,1,2,1,1,1,1,3,67,886
21120514,88798307,0,1,1,3,1,1,2,1,1,60,476
21773884,156249912,0,1,1,3,1,1,2,1,2,60,617
24590640,184187839,0,8,1,2,1,0,1,1,3,60,369
24929610,180800883,0,1,1,2,1,1,1,1,2,60,651
25550253,192767501,0,3,1,2,1,0,1,1,3,60,242
26593152,199941076,0,1,1,4,1,0,1,1,1,60,470
26723332,200948029,0,7,1,2,1,1,1,1,3,60,275
27515318,202213196,0,1,1,4,1,1,2,1,1,60,436
27890262,150362119,0,5,1,2,1,0,1,1,3,60,356
28017209,211440329,0,1,1,4,1,1,2,1,3,60,879
28169100,199213572,0,8,1,4,2,2,2,1,3,60,302
28798262,173008334,0,1,1,2,1,0,1,1,3,60,429
29149501,209146946,0,2,1,8,2,3,5,1,1,60,2885
29187705,79786461,0,5,1,3,1,2,2,1,2,60,731
29243852,220322602,0,1,1,2,1,1,1,1,3,60,631
29600193,216709379,0,4,1,4,1,1,2,1,2,60,396
30032104,116642411,0,1,1,4,1,1,2,1,3,60,597
30533863,183778048,0,4,1,4,1,2,2,1,3,60,597
31598467,236874972,0,3,1,2,1,1,1,1,2,60,107
32298886,242453377,0,4,1,4,1,1,1,1,3,60,671
32374686,238013693,0,7,1,2,1,1,1,1,3,60,329
33483413,182548520,0,8,1,2,1,1,1,1,3,60,329
18967937,132288726,0,1,1,2,1,1,1,1,3,53,396
30520290,228628503,0,1,1,3,1,1,2,1,3,53,181
28559391,136495629,0,2,1,2,1,1,1,1,3,50,356
17727271,120868172,0,8,1,2,1,1,1,1,3,40,275
21773486,156249912,0,1,1,3,1,2,2,1,2,40,718
27822856,182548520,0,8,1,2,1,1,1,1,1,40,550
28616283,136495629,0,2,1,2,1,1,1,1,3,40,396
30580631,161721900,0,1,1,2,1,1,1,1,3,40,396
30922880,225642079,1,4,1,2,1,1,1,1,3,40,752
32621485,67553380,0,1,1,3,1,1,1,1,3,40,597
32964719,143860779,0,4,1,2,1,1,1,1,2,40,557
21718538,156249912,0,1,1,4,2,2,2,1,2,20,1409
26587410,83841590,0,1,1,2,1,1,1,1,3,20,389
26681507,199941076,0,1,1,4,1,0,2,1,1,20,537
27519073,177944516,0,2,1,1,1,1,1,1,3,20,463
29131059,186023898,0,3,1,6,1,1,2,1,2,20,577
30111870,226258110,0,1,1,2,1,0,2,1,3,20,436
30597464,228628503,0,1,1,3,1,1,2,1,3,20,188
31008999,231588486,0,2,1,16,2,2,12,1,3,20,67
32876679,240140852,0,1,1,2,1,1,1,1,1,20,268
100213,527062,0,9,2,2,1,1,1,1,1,100,1201
873692,527062,0,9,2,2,1,1,2,1,2,100,678
6731352,34974888,0,4,2,3,1,1,1,1,3,100,201
8062492,34565310,0,1,2,1,1,1,1,1,1,100,188
13324889,70434624,0,1,2,1,1,1,1,1,3,100,201
13535176,34492266,0,12,2,2,1,1,1,1,3,100,289
13917268,44031487,1,4,2,1,1,1,1,1,1,100,248
14622341,90613771,0,5,2,2,1,1,1,1,3,100,396
16629955,86015367,0,7,2,1,1,1,1,1,3,100,101
17291244,89435259,1,7,2,1,1,1,2,1,3,100,121
17451357,527062,0,9,2,2,1,1,1,1,3,100,403
17535037,61472650,0,4,2,2,1,1,1,4,2,100,87
17767327,118806917,1,1,2,2,1,1,1,5,1,100,161
17901409,122199662,0,4,2,2,1,1,1,1,3,100,67
18146392,125118545,0,16,2,16,3,7,16,1,2,100,1678
18275933,61514070,0,5,2,2,2,1,1,1,3,100,268
18277485,61514070,0,5,2,2,2,1,1,1,3,100,168
18557175,58936008,0,1,2,2,1,1,1,1,3,100,107
18805198,77281402,1,1,2,4,1,1,0,1,2,100,557
19002044,100576006,0,4,2,4,1,2,2,1,2,100,470
19164529,127748002,0,4,2,5,1,2,4,1,1,100,497
19320588,134196330,0,2,2,2,1,1,1,1,3,100,181
19628270,22797027,1,1,2,2,1,1,1,1,1,100,168
19661252,84929951,0,4,2,3,1,1,1,1,3,100,450
19870651,92967690,0,4,2,2,1,1,1,1,3,100,201
19921241,109794431,0,4,2,2,1,1,2,1,2,100,201
19936644,100576006,0,4,2,4,1,1,2,1,2,100,396
19940629,141308530,0,1,2,1,1,1,1,1,2,100,215
20095405,92967690,0,4,2,4,1,2,2,1,3,100,456
20213580,133323536,0,13,2,2,1,1,1,1,2,100,577
20261617,133323536,0,13,2,2,1,1,2,1,2,100,577
20261659,133323536,0,13,2,3,1,1,2,1,2,100,678
20402320,143674767,0,13,2,4,1,1,2,1,2,100,678
20415993,137617217,1,1,2,2,1,1,1,1,2,100,242
20625827,108491334,0,4,2,1,1,1,1,1,3,100,503
20634384,147525042,0,1,2,3,1,3,1,1,3,100,248
20701579,100576006,0,4,2,4,1,2,2,1,2,100,470
20849462,147165349,0,2,2,2,1,1,1,1,2,100,188
20879591,65073901,0,1,2,2,1,1,1,1,3,100,242
20905335,126999701,0,9,2,4,1,1,2,1,3,100,389
20922376,100576006,0,4,2,4,1,2,2,1,2,100,497
20961624,68465562,0,1,2,1,1,1,1,1,1,100,101
21074809,115751496,0,16,2,2,1,1,1,1,3,100,651
21141478,140905744,0,4,2,2,1,1,1,1,3,100,289
21174058,42802721,0,1,2,1,1,1,1,1,3,100,208
21226676,123162570,1,8,2,2,1,1,1,1,3,100,268
21239027,152423623,1,15,2,2,1.5,1,1,1,2,100,671
21257003,151746748,0,8,2,1,1,1,1,1,3,100,201
21477466,155328190,0,13,2,4,1,1,1,1,3,100,758
21552627,152014279,0,9,2,4,1,2,2,1,1,100,684
21582462,152423623,1,15,2,1,1,1,2,1,2,100,886
21582684,152423623,1,15,2,2,1,1,1,1,2,100,470
21741427,138052397,0,1,2,1,1,1,1,1,3,100,221
21743014,150925036,1,1,2,2,1,1,1,1,2,100,221
21763016,149548770,0,2,2,4,1,1,3,1,2,100,396
21841444,146974390,0,4,2,4,1,2,2,1,1,100,456
21991556,31248198,0,3,2,2,1,1,2,1,3,100,188
22206621,105505666,0,1,2,3,1,1,2,4,2,100,168
22316680,115106473,0,1,2,1,1,1,2,1,3,100,597
22353669,107339170,0,7,2,1,1,1,1,1,3,100,396
22602216,166277778,0,2,2,2,1,1,2,1,3,100,154
22856900,12098418,1,4,2,1,1,1,1,1,2,100,221
23084281,171366965,0,4,2,2,1,1,1,1,3,100,356
23472967,105281264,0,5,2,2,1,1,1,1,2,100,201
24141726,181865628,0,1,2,7,1,3,4,1,3,100,859
24317617,183462475,1,1,2,1,1,1,1,1,2,100,127
24413344,117769070,0,3,2,3,2,2,2,1,3,100,993
24481481,114004033,1,2,2,4,1,2,2,1,3,100,577
24585876,124678616,0,1,2,3,1,2,2,1,3,100,275
24616042,186028987,0,1,2,2,1,1,1,1,2,100,235
24719698,135222407,1,4,2,9,1,2,3,1,1,100,597
25173189,159636380,0,1,2,2,1,1,1,1,2,100,141
25263022,70286363,0,1,2,4,1,2,3,1,3,100,550
25461432,189462266,1,1,2,2,1,1,1,1,3,100,255
25760609,58160583,1,1,2,1,1,1,1,1,3,100,161
27112041,202348293,0,4,2,1,1,1,1,1,3,100,215
27294594,135222407,1,4,2,6,1,2,3,1,1,100,557
27869139,129329743,1,7,2,4,1,2,2,1,1,100,591
27974404,210443749,0,1,2,8,1,3,4,1,3,100,1389
28044184,143225906,0,1,2,4,1,2,2,1,1,100,1000
28139897,207876406,0,4,2,4,1,1,2,1,3,100,403
28214065,135222407,1,4,2,15,2,4,7,1,1,100,1302
28214400,27677468,0,1,2,2,1,1,1,1,2,100,134
28427542,211936458,0,5,2,4,1,2,2,1,1,100,470
28673847,216131513,0,1,2,3,1,1,2,1,3,100,376
28724917,164538087,0,1,2,2,1,1,1,1,3,100,161
28831605,122310562,0,1,2,2,1,1,1,1,1,100,248
29107317,219187876,0,16,2,1,1,1,0,1,3,100,101
29351368,152002936,1,1,2,2,1,1,1,1,3,100,201
30552049,72199679,0,4,2,2,1,1,1,1,2,100,302
31655187,142046052,0,1,2,1,1,1,1,1,3,100,134
31846894,135222407,1,4,2,4,1,1,1,1,1,100,369
32398286,117444712,0,4,2,1,1,1,1,1,1,100,228
32963863,196717222,0,1,2,2,1,1,1,1,2,100,369
1784379,6532783,1,4,2,1,0.5,1,1,1,1,99,154
15113620,26770748,1,2,2,1,0.5,1,1,1,2,99,94
15835833,102311545,1,1,2,2,1,1,1,1,3,99,168
17522335,118806917,1,1,2,2,1,1,1,1,1,99,161
17684463,120449859,1,1,2,2,1,1,1,1,3,99,195
18215094,37451128,1,1,2,2,1,1,1,1,2,99,208
19672395,34494782,1,1,2,2,1,1,1,1,1,99,255
19902770,22255824,1,1,2,2,1,1,1,1,3,99,248
20972119,110913081,1,1,2,2,1,1,1,1,3,99,181
21100757,138642925,1,2,2,6,3,2,3,1,1,99,698
21610145,157194751,0,1,2,2,1,1,2,1,3,99,201
21651484,18394862,0,1,2,2,1,1,1,1,3,99,188
21939922,160130804,1,2,2,3,1,1,1,1,2,99,282
22315504,115331719,1,4,2,2,1,1,1,1,3,99,161
23425350,25921021,1,2,2,2,1,1,1,1,3,99,329
24793425,109281226,0,2,2,2,1,1,1,1,3,99,228
25041699,186348910,1,1,2,2,1,1,1,1,3,99,289
27348483,206093978,1,1,2,2,1,1,1,1,2,99,356
28088820,192452824,1,4,2,2,1,1,1,1,3,99,262
29095708,215363306,1,2,2,2,1,1,2,1,2,99,396
7717037,26770748,1,2,2,4,1,1,4,1,2,98,101
9222075,27508971,0,1,2,1,1,1,1,1,1,98,114
11380381,29150450,0,1,2,4,1,1,2,1,2,98,356
13556445,77883392,1,2,2,7,2,2,4,1,2,98,980
14819349,15366694,0,16,2,8,2,1,4,1,1,98,456
18441848,120207798,1,1,2,2,1,1,1,1,1,98,242
19443832,12027398,0,8,2,10,2,4,6,1,2,98,255
20049675,109794431,0,4,2,4,1,1,2,1,2,98,396
20175712,143618770,0,2,2,1,1,1,1,1,2,98,101
20786267,77883392,1,2,2,4,1,2,2,1,2,98,597
21357214,25063204,1,4,2,3,1,1,1,1,3,98,121
21839749,119263913,1,2,2,2,1,1,1,1,2,98,181
22106695,127690707,0,1,2,2,1,1,1,1,3,98,101
23313204,85551887,0,6,2,2,1,1,1,1,3,98,148
25691126,191285257,0,2,2,4,1,1,3,1,3,98,631
28976906,197679532,1,4,2,2,1,1,1,1,3,98,195
29979174,138020410,1,3,2,4,1,2,2,1,1,98,785
5573471,28897187,0,5,2,2,1,2,1,1,3,97,168
5665038,29368554,0,12,2,2,1,1,2,1,1,97,174
7994338,33000508,1,2,2,3,1,1,1,1,2,97,262
9898724,50909128,0,1,2,2,1,1,1,5,2,97,235
12259392,50025227,0,5,2,2,1,1,2,1,2,97,148
12799208,69729935,0,5,2,2,1,1,1,1,3,97,121
16267354,19022171,0,1,2,1,1,1,1,5,3,97,87
16329907,77883392,1,2,2,7,1,2,5,1,2,97,879
17048858,28369379,1,2,2,1,1,1,1,1,1,97,242
18601537,40913843,0,1,2,1,1,1,1,4,1,97,201
20161924,142046052,0,1,2,2,1,1,1,1,3,97,141
21100678,138642925,1,2,2,6,2,2,2,1,1,97,698
8122565,39501555,0,1,2,1,1,1,1,1,1,96,148
17048968,28369379,1,2,2,2,1,1,1,1,1,96,161
20089302,127888215,0,1,2,2,1,1,1,1,1,96,396
20825086,132931580,0,12,2,1,1,1,1,1,2,96,181
21808810,116451354,1,1,2,2,1,1,1,1,2,96,141
22988953,94320778,1,2,2,2,1,1,2,1,2,96,745
25303565,190699147,1,2,2,3,1,1,2,1,2,96,497
26475522,135222407,1,4,2,8,1,2,4,1,1,96,597
29876931,183462475,1,1,2,2,1,1,1,1,2,96,101
31104083,232432338,0,9,2,6,2,3,3,1,3,96,201
6596814,26047033,0,2,2,4,1,1,2,1,1,95,899
10794690,50909128,0,1,2,2,1,1,1,1,2,95,134
17047317,28369379,1,2,2,2,1,1,1,1,1,95,242
17106161,45569420,1,4,2,1,1,1,1,2,1,95,107
18112502,124789457,0,4,2,2,1,1,1,1,2,95,114
20003084,12027398,0,8,2,8,2,3,5,1,2,95,369
21928781,160018763,1,2,2,4,1,2,1,1,1,95,1483
22287290,26602656,0,1,2,2,1,1,1,1,2,95,289
22628391,152303613,0,16,2,2,1,1,1,1,3,95,148
22798456,167867524,0,5,2,2,1,1,1,1,2,95,329
27865124,210469206,0,1,2,2,1,1,1,1,3,95,336
28257261,213426925,0,1,2,5,1,2,3,1,1,95,295
28743607,28226502,0,2,2,3,1,0,1,1,3,95,268
12018514,54146837,0,4,2,3,1,1,3,1,1,94,369
12997080,71635216,0,1,2,2,1,1,1,1,1,94,235
14157455,52072921,1,1,2,4,1,2,3,1,2,94,456
14525490,71635216,0,1,2,1,1,1,1,1,1,94,121
14735209,53415645,0,8,2,2,0,1,1,1,1,94,148
17373819,13604427,0,2,2,4,1,1,2,1,1,94,752
18569001,100576006,0,4,2,4,1,2,2,1,2,94,470
21172514,42802721,0,1,2,2,1,1,1,1,3,94,262
7228136,29355887,0,2,2,2,1,1,1,1,3,93,141
8455140,41912121,1,3,2,5,1,2,2,1,3,93,450
20188826,142046052,0,1,2,2,1,1,1,1,3,93,141
20941522,145059945,0,8,2,2,1,1,1,1,1,93,114
21428970,155328190,0,13,2,2,1,1,2,1,3,93,470
22347820,105505666,0,1,2,2,1,1,1,4,2,93,121
21741544,138052397,0,1,2,1,1,1,1,1,3,92,221
20367690,136491729,0,1,2,4,1,2,2,1,1,91,497
24679968,41461429,0,1,2,2,1.5,1,1,1,1,91,127
7539156,39501555,0,1,2,2,0,1,1,1,2,90,168
10781597,55778136,0,11,2,2,1,1,1,1,3,90,168
17518853,34565310,0,1,2,2,1,1,1,1,3,90,235
19320852,134196330,0,2,2,2,1,0,1,1,3,90,188
20600003,117302533,0,1,2,1,1,1,1,1,3,90,201
21507991,149089444,0,13,2,3,1,1,3,1,2,90,597
21583682,152423623,1,15,2,4,1,1,2,1,2,90,671
21777967,61000697,0,1,2,2,1,1,1,1,2,90,329
22125460,100576006,0,4,2,4,1,2,2,1,3,90,470
28723550,101445738,1,4,2,2,1,1,1,1,2,90,201
31474185,178134616,0,2,2,4,1,2,1,1,1,90,302
7207262,37740538,0,1,2,3,1,1,2,1,1,89,168
19853072,140371214,0,1,2,2,1,1,1,1,3,89,369
27321138,19937754,0,3,2,2,1,1,1,1,3,88,302
20774946,147652234,0,1,2,2,1,1,1,1,1,87,262
20592656,136491729,0,1,2,4,1,1,2,3,1,84,429
14886027,93365751,0,3,2,5,1,2,2,1,1,83,456
18216762,108085970,0,3,2,1,1,1,1,1,2,80,121
19056701,100576006,0,4,2,4,1,2,2,1,2,80,429
20237324,100576006,0,4,2,4,1,2,2,1,3,80,470
20508833,100576006,0,4,2,4,1,2,2,1,2,80,429
21017961,149089444,0,13,2,2,1,1,2,1,2,80,369
22219971,150886770,0,1,2,2,1,2,1,1,2,80,201
22753896,147652234,0,1,2,2,1,1,1,1,3,80,262
15360716,66270990,0,2,2,1,0.5,1,1,1,1,76,101
19391296,92967690,0,4,2,2,1,1,1,1,3,75,201
15903158,77210346,0,16,2,2,1,1,1,1,3,60,302
21015961,149089444,0,13,2,7,1,1,5,1,2,60,879
21028797,149089444,0,13,2,4,1,2,2,1,2,60,497
19830498,100576006,0,4,2,3,1,1,2,1,2,50,396
21020059,149089444,0,13,2,4,1,2,2,1,2,40,497
21926837,159997400,0,5,2,6,1,2,3,1,2,20,597
4408558,22511590,0,16,3,6,1,3,2,1,3,100,148
5087466,26281018,0,4,3,4,1,2,2,1,2,100,302
5101112,23433047,0,13,3,2,1,1,1,1,3,100,268
7038567,14884683,1,13,3,4,1,2,2,1,3,100,302
7640968,34409018,0,1,3,5,2,2,2,1,3,100,8046
7852881,37512785,1,4,3,6,2,5,5,1,2,100,1879
7989241,42168694,1,3,3,4,1,2,2,1,3,100,382
8275364,43636106,0,1,3,2,2,1,1,1,2,100,235
8410505,42254683,0,2,3,1,1.5,1,1,1,2,100,248
8695875,45653753,0,16,3,12,2,4,4,1,3,100,1000
8730454,13604427,0,5,3,16,8,7,13,1,1,100,5818
9378708,5108896,0,2,3,4,3,2,2,1,1,100,3201
10127776,51975556,0,2,3,6,3,3,3,1,2,100,6878
10162368,52163688,0,16,3,10,3,5,5,1,3,100,2597
10621152,54436429,0,1,3,2,1,1,1,1,1,100,201
10707415,55209198,0,16,3,2,1,1,1,1,3,100,181
11400264,59833045,0,1,3,2,1,1,2,1,3,100,221
11493594,60518106,0,4,3,4,2,2,2,1,3,100,550
11609930,61457672,0,16,3,8,2,4,4,1,3,100,2201
11743990,62476905,0,5,3,2,1,2,1,1,3,100,242
11785776,62635216,0,9,3,6,3,3,3,1,3,100,2979
11953547,56925319,0,13,3,12,5,5,10,1,3,100,3000
12254024,51537827,1,11,3,8,1,4,4,1,1,100,1000
12750909,51306402,0,8,3,16,8,8,11,1,2,100,382
12855780,27395637,1,13,3,6,2,2,4,1,3,100,1288
12862390,47106406,0,4,3,1,1,1,4,4,2,100,94
13105006,72830555,0,11,3,2,1,1,1,1,3,100,255
13253718,74553963,0,1,3,2,1,1,1,1,3,100,295
13311610,74942821,1,2,3,3,1,1,2,1,1,100,289
